sku_id,outlet_id,week_date,units_sold
SKU-019,OUTLET-003,2022-09-25,10
SKU-019,OUTLET-003,2022-10-02,10
SKU-019,OUTLET-003,2022-10-09,10
SKU-019,OUTLET-003,2022-10-16,13
SKU-019,OUTLET-003,2022-10-23,23
SKU-019,OUTLET-003,2022-10-30,11
SKU-019,OUTLET-003,2022-11-06,13
SKU-019,OUTLET-003,2022-11-13,13
SKU-019,OUTLET-003,2022-11-20,14
SKU-019,OUTLET-003,2022-11-27,12
SKU-019,OUTLET-003,2022-12-04,14
SKU-019,OUTLET-003,2022-12-11,11
SKU-019,OUTLET-003,2022-12-18,11
SKU-019,OUTLET-003,2022-12-25,25
SKU-019,OUTLET-003,2023-01-01,10
SKU-019,OUTLET-003,2023-01-08,10
SKU-019,OUTLET-003,2023-01-15,13
SKU-019,OUTLET-003,2023-01-22,10
SKU-019,OUTLET-003,2023-01-29,13
SKU-019,OUTLET-003,2023-02-05,10
SKU-019,OUTLET-003,2023-02-12,12
SKU-019,OUTLET-003,2023-02-19,13
SKU-019,OUTLET-003,2023-02-26,9
SKU-019,OUTLET-003,2023-03-05,14
SKU-019,OUTLET-003,2023-03-12,13
SKU-019,OUTLET-003,2023-03-19,13
SKU-019,OUTLET-003,2023-03-26,10
SKU-019,OUTLET-003,2023-04-02,13
SKU-019,OUTLET-003,2023-04-09,13
SKU-019,OUTLET-003,2023-04-16,12
SKU-019,OUTLET-003,2023-04-23,12
SKU-019,OUTLET-003,2023-04-30,11
SKU-019,OUTLET-003,2023-05-07,12
SKU-019,OUTLET-003,2023-05-14,10
SKU-019,OUTLET-003,2023-05-21,14
SKU-019,OUTLET-003,2023-05-28,9
SKU-019,OUTLET-003,2023-06-04,10
SKU-019,OUTLET-003,2023-06-11,10
SKU-019,OUTLET-003,2023-06-18,10
SKU-019,OUTLET-003,2023-06-25,12
SKU-019,OUTLET-003,2023-07-02,10
SKU-019,OUTLET-003,2023-07-09,12
SKU-019,OUTLET-003,2023-07-16,14
SKU-019,OUTLET-003,2023-07-23,0
SKU-019,OUTLET-003,2023-07-30,0
SKU-019,OUTLET-003,2023-08-06,0
SKU-019,OUTLET-003,2023-08-13,0
SKU-019,OUTLET-003,2023-08-20,12
SKU-019,OUTLET-003,2023-08-27,13
SKU-019,OUTLET-003,2023-09-03,12
SKU-019,OUTLET-003,2023-09-10,13
SKU-019,OUTLET-003,2023-09-17,9
SKU-019,OUTLET-003,2023-09-24,14
SKU-019,OUTLET-003,2023-10-01,12
SKU-019,OUTLET-003,2023-10-08,12
SKU-019,OUTLET-003,2023-10-15,29
SKU-019,OUTLET-003,2023-10-22,10
SKU-019,OUTLET-003,2023-10-29,12
SKU-019,OUTLET-003,2023-11-05,12
SKU-019,OUTLET-003,2023-11-12,13
SKU-019,OUTLET-003,2023-11-19,13
SKU-019,OUTLET-003,2023-11-26,10
SKU-019,OUTLET-003,2023-12-03,12
SKU-019,OUTLET-003,2023-12-10,10
SKU-019,OUTLET-003,2023-12-17,10
SKU-019,OUTLET-003,2023-12-24,23
SKU-019,OUTLET-003,2023-12-31,12
SKU-019,OUTLET-003,2024-01-07,10
SKU-019,OUTLET-003,2024-01-14,11
SKU-019,OUTLET-003,2024-01-21,10
SKU-019,OUTLET-003,2024-01-28,14
SKU-019,OUTLET-003,2024-02-04,10
SKU-019,OUTLET-003,2024-02-11,10
SKU-019,OUTLET-003,2024-02-18,12
SKU-019,OUTLET-003,2024-02-25,13
SKU-019,OUTLET-003,2024-03-03,10
SKU-019,OUTLET-003,2024-03-10,13
SKU-019,OUTLET-003,2024-03-17,11
SKU-019,OUTLET-003,2024-03-24,14
SKU-019,OUTLET-003,2024-03-31,11
SKU-019,OUTLET-003,2024-04-07,9
SKU-019,OUTLET-003,2024-04-14,9
SKU-019,OUTLET-003,2024-04-21,14
SKU-019,OUTLET-004,2021-05-02,13
SKU-019,OUTLET-004,2021-05-09,11
SKU-019,OUTLET-004,2021-05-16,14
SKU-019,OUTLET-004,2021-05-23,11
SKU-019,OUTLET-004,2021-05-30,14
SKU-019,OUTLET-004,2021-06-06,10
SKU-019,OUTLET-004,2021-06-13,12
SKU-019,OUTLET-004,2021-06-20,11
SKU-019,OUTLET-004,2021-06-27,14
SKU-019,OUTLET-004,2021-07-04,11
SKU-019,OUTLET-004,2021-07-11,14
SKU-019,OUTLET-004,2021-07-18,11
SKU-019,OUTLET-004,2021-07-25,12
SKU-019,OUTLET-004,2021-08-01,14
SKU-019,OUTLET-004,2021-08-08,13
SKU-019,OUTLET-004,2021-08-15,9
SKU-019,OUTLET-004,2021-08-22,13
SKU-019,OUTLET-004,2021-08-29,10
SKU-019,OUTLET-004,2021-09-05,12
SKU-019,OUTLET-004,2021-09-12,11
SKU-019,OUTLET-004,2021-09-19,10
SKU-019,OUTLET-004,2021-09-26,10
SKU-019,OUTLET-004,2021-10-03,10
SKU-019,OUTLET-004,2021-10-10,9
SKU-019,OUTLET-004,2021-10-17,12
SKU-019,OUTLET-004,2021-10-24,13
SKU-019,OUTLET-004,2021-10-31,9
SKU-019,OUTLET-004,2021-11-07,9
SKU-019,OUTLET-004,2021-11-14,10
SKU-019,OUTLET-004,2021-11-21,12
SKU-019,OUTLET-004,2021-11-28,12
SKU-019,OUTLET-004,2021-12-05,9
SKU-019,OUTLET-004,2021-12-12,0
SKU-019,OUTLET-004,2021-12-19,12
SKU-019,OUTLET-004,2021-12-26,10
SKU-019,OUTLET-004,2022-01-02,12
SKU-019,OUTLET-004,2022-01-09,13
SKU-019,OUTLET-004,2022-01-16,13
SKU-019,OUTLET-004,2022-01-23,12
SKU-019,OUTLET-004,2022-01-30,13
SKU-019,OUTLET-004,2022-02-06,13
SKU-019,OUTLET-004,2022-02-13,12
SKU-019,OUTLET-004,2022-02-20,12
SKU-019,OUTLET-004,2022-02-27,9
SKU-019,OUTLET-004,2022-03-06,10
SKU-019,OUTLET-004,2022-03-13,11
SKU-019,OUTLET-004,2022-03-20,11
SKU-019,OUTLET-004,2022-03-27,9
SKU-019,OUTLET-004,2022-04-03,9
SKU-019,OUTLET-004,2022-04-10,0
SKU-019,OUTLET-004,2022-04-17,11
SKU-019,OUTLET-004,2022-04-24,13
SKU-019,OUTLET-004,2022-05-01,13
SKU-019,OUTLET-004,2022-05-08,0
SKU-019,OUTLET-004,2022-05-15,10
SKU-019,OUTLET-004,2022-05-22,13
SKU-019,OUTLET-004,2022-05-29,10
SKU-019,OUTLET-004,2022-06-05,12
SKU-019,OUTLET-004,2022-06-12,12
SKU-019,OUTLET-004,2022-06-19,11
SKU-019,OUTLET-004,2022-06-26,11
SKU-019,OUTLET-004,2022-07-03,13
SKU-019,OUTLET-004,2022-07-10,11
SKU-019,OUTLET-004,2022-07-17,13
SKU-019,OUTLET-004,2022-07-24,9
SKU-019,OUTLET-004,2022-07-31,12
SKU-019,OUTLET-004,2022-08-07,12
SKU-019,OUTLET-004,2022-08-14,12
SKU-019,OUTLET-004,2022-08-21,9
SKU-019,OUTLET-004,2022-08-28,13
SKU-019,OUTLET-004,2022-09-04,11
SKU-019,OUTLET-004,2022-09-11,11
SKU-019,OUTLET-004,2022-09-18,9
SKU-019,OUTLET-004,2022-09-25,13
SKU-019,OUTLET-004,2022-10-02,10
SKU-019,OUTLET-004,2022-10-09,13
SKU-019,OUTLET-004,2022-10-16,10
SKU-019,OUTLET-004,2022-10-23,32
SKU-019,OUTLET-004,2022-10-30,12
SKU-019,OUTLET-004,2022-11-06,12
SKU-019,OUTLET-004,2022-11-13,10
SKU-019,OUTLET-004,2022-11-20,9
SKU-019,OUTLET-004,2022-11-27,12
SKU-019,OUTLET-004,2022-12-04,11
SKU-019,OUTLET-004,2022-12-11,14
SKU-019,OUTLET-004,2022-12-18,12
SKU-019,OUTLET-004,2022-12-25,23
SKU-019,OUTLET-004,2023-01-01,13
SKU-019,OUTLET-004,2023-01-08,11
SKU-019,OUTLET-004,2023-01-15,13
SKU-019,OUTLET-004,2023-01-22,13
SKU-019,OUTLET-004,2023-01-29,11
SKU-019,OUTLET-004,2023-02-05,10
SKU-019,OUTLET-004,2023-02-12,9
SKU-019,OUTLET-004,2023-02-19,11
SKU-019,OUTLET-004,2023-02-26,12
SKU-019,OUTLET-004,2023-03-05,10
SKU-019,OUTLET-004,2023-03-12,12
SKU-019,OUTLET-004,2023-03-19,0
SKU-019,OUTLET-004,2023-03-26,11
SKU-019,OUTLET-004,2023-04-02,12
SKU-019,OUTLET-004,2023-04-09,12
SKU-019,OUTLET-004,2023-04-16,11
SKU-019,OUTLET-004,2023-04-23,9
SKU-019,OUTLET-004,2023-04-30,14
SKU-019,OUTLET-004,2023-05-07,10
SKU-019,OUTLET-004,2023-05-14,13
SKU-019,OUTLET-004,2023-05-21,13
SKU-019,OUTLET-004,2023-05-28,10
SKU-019,OUTLET-004,2023-06-04,14
SKU-019,OUTLET-004,2023-06-11,13
SKU-019,OUTLET-004,2023-06-18,10
SKU-019,OUTLET-004,2023-06-25,10
SKU-019,OUTLET-004,2023-07-02,10
SKU-019,OUTLET-004,2023-07-09,10
SKU-019,OUTLET-004,2023-07-16,9
SKU-019,OUTLET-004,2023-07-23,0
SKU-019,OUTLET-004,2023-07-30,13
SKU-019,OUTLET-004,2023-08-06,10
SKU-019,OUTLET-004,2023-08-13,12
SKU-019,OUTLET-004,2023-08-20,11
SKU-019,OUTLET-004,2023-08-27,9
SKU-019,OUTLET-004,2023-09-03,12
SKU-019,OUTLET-004,2023-09-10,13
SKU-019,OUTLET-004,2023-09-17,10
SKU-019,OUTLET-004,2023-09-24,12
SKU-019,OUTLET-004,2023-10-01,10
SKU-019,OUTLET-004,2023-10-08,12
SKU-019,OUTLET-004,2023-10-15,32
SKU-019,OUTLET-004,2023-10-22,14
SKU-019,OUTLET-004,2023-10-29,9
SKU-019,OUTLET-004,2023-11-05,14
SKU-019,OUTLET-004,2023-11-12,0
SKU-019,OUTLET-004,2023-11-19,11
SKU-019,OUTLET-004,2023-11-26,12
SKU-019,OUTLET-004,2023-12-03,13
SKU-019,OUTLET-004,2023-12-10,12
SKU-019,OUTLET-004,2023-12-17,11
SKU-019,OUTLET-004,2023-12-24,34
SKU-019,OUTLET-004,2023-12-31,12
SKU-019,OUTLET-004,2024-01-07,0
SKU-019,OUTLET-004,2024-01-14,10
SKU-019,OUTLET-004,2024-01-21,12
SKU-019,OUTLET-004,2024-01-28,10
SKU-019,OUTLET-004,2024-02-04,9
SKU-019,OUTLET-004,2024-02-11,12
SKU-019,OUTLET-004,2024-02-18,0
SKU-019,OUTLET-004,2024-02-25,11
SKU-019,OUTLET-004,2024-03-03,14
SKU-019,OUTLET-004,2024-03-10,9
SKU-019,OUTLET-004,2024-03-17,11
SKU-019,OUTLET-004,2024-03-24,11
SKU-019,OUTLET-004,2024-03-31,11
SKU-019,OUTLET-004,2024-04-07,14
SKU-019,OUTLET-004,2024-04-14,12
SKU-019,OUTLET-004,2024-04-21,12
SKU-019,OUTLET-005,2021-05-02,12
SKU-019,OUTLET-005,2021-05-09,11
SKU-019,OUTLET-005,2021-05-16,9
SKU-019,OUTLET-005,2021-05-23,14
SKU-019,OUTLET-005,2021-05-30,12
SKU-019,OUTLET-005,2021-06-06,11
SKU-019,OUTLET-005,2021-06-13,11
SKU-019,OUTLET-005,2021-06-20,13
SKU-019,OUTLET-005,2021-06-27,9
SKU-019,OUTLET-005,2021-07-04,13
SKU-019,OUTLET-005,2021-07-11,0
SKU-019,OUTLET-005,2021-07-18,10
SKU-019,OUTLET-005,2021-07-25,9
SKU-019,OUTLET-005,2021-08-01,13
SKU-019,OUTLET-005,2021-08-08,10
SKU-019,OUTLET-005,2021-08-15,13
SKU-019,OUTLET-005,2021-08-22,9
SKU-019,OUTLET-005,2021-08-29,9
SKU-019,OUTLET-005,2021-09-05,11
SKU-019,OUTLET-005,2021-09-12,13
SKU-019,OUTLET-005,2021-09-19,14
SKU-019,OUTLET-005,2021-09-26,13
SKU-019,OUTLET-005,2021-10-03,13
SKU-019,OUTLET-005,2021-10-10,14
SKU-019,OUTLET-005,2021-10-17,9
SKU-019,OUTLET-005,2021-10-24,0
SKU-019,OUTLET-005,2021-10-31,10
SKU-019,OUTLET-005,2021-11-07,14
SKU-019,OUTLET-005,2021-11-14,12
SKU-019,OUTLET-005,2021-11-21,14
SKU-019,OUTLET-005,2021-11-28,13
SKU-019,OUTLET-005,2021-12-05,10
SKU-019,OUTLET-005,2021-12-12,14
SKU-019,OUTLET-005,2021-12-19,12
SKU-019,OUTLET-005,2021-12-26,10
SKU-019,OUTLET-005,2022-01-02,11
SKU-019,OUTLET-005,2022-01-09,0
SKU-019,OUTLET-005,2022-01-16,13
SKU-019,OUTLET-005,2022-01-23,10
SKU-019,OUTLET-005,2022-01-30,10
SKU-019,OUTLET-005,2022-02-06,12
SKU-019,OUTLET-005,2022-02-13,12
SKU-019,OUTLET-005,2022-02-20,10
SKU-019,OUTLET-005,2022-02-27,11
SKU-019,OUTLET-005,2022-03-06,11
SKU-019,OUTLET-005,2022-03-13,10
SKU-019,OUTLET-005,2022-03-20,9
SKU-019,OUTLET-005,2022-03-27,11
SKU-019,OUTLET-005,2022-04-03,13
SKU-019,OUTLET-005,2022-04-10,12
SKU-019,OUTLET-005,2022-04-17,9
SKU-019,OUTLET-005,2022-04-24,11
SKU-019,OUTLET-005,2022-05-01,0
SKU-019,OUTLET-005,2022-05-08,13
SKU-019,OUTLET-005,2022-05-15,13
SKU-019,OUTLET-005,2022-05-22,11
SKU-019,OUTLET-005,2022-05-29,13
SKU-019,OUTLET-005,2022-06-05,9
SKU-019,OUTLET-005,2022-06-12,12
SKU-019,OUTLET-005,2022-06-19,12
SKU-019,OUTLET-005,2022-06-26,13
SKU-019,OUTLET-005,2022-07-03,10
SKU-019,OUTLET-005,2022-07-10,10
SKU-019,OUTLET-005,2022-07-17,13
SKU-019,OUTLET-005,2022-07-24,12
SKU-019,OUTLET-005,2022-07-31,11
SKU-019,OUTLET-005,2022-08-07,11
SKU-019,OUTLET-005,2022-08-14,0
SKU-019,OUTLET-005,2022-08-21,9
SKU-019,OUTLET-005,2022-08-28,9
SKU-019,OUTLET-005,2022-09-04,11
SKU-019,OUTLET-005,2022-09-11,12
SKU-019,OUTLET-005,2022-09-18,11
SKU-019,OUTLET-005,2022-09-25,12
SKU-019,OUTLET-005,2022-10-02,12
SKU-019,OUTLET-005,2022-10-09,12
SKU-019,OUTLET-005,2022-10-16,14
SKU-019,OUTLET-005,2022-10-23,35
SKU-019,OUTLET-005,2022-10-30,12
SKU-019,OUTLET-005,2022-11-06,13
SKU-019,OUTLET-005,2022-11-13,13
SKU-019,OUTLET-005,2022-11-20,9
SKU-019,OUTLET-005,2022-11-27,13
SKU-019,OUTLET-005,2022-12-04,11
SKU-019,OUTLET-005,2022-12-11,12
SKU-019,OUTLET-005,2022-12-18,12
SKU-019,OUTLET-005,2022-12-25,28
SKU-019,OUTLET-005,2023-01-01,9
SKU-019,OUTLET-005,2023-01-08,13
SKU-019,OUTLET-005,2023-01-15,0
SKU-019,OUTLET-005,2023-01-22,13
SKU-019,OUTLET-005,2023-01-29,9
SKU-019,OUTLET-005,2023-02-05,11
SKU-019,OUTLET-005,2023-02-12,13
SKU-019,OUTLET-005,2023-02-19,14
SKU-019,OUTLET-005,2023-02-26,11
SKU-019,OUTLET-005,2023-03-05,11
SKU-019,OUTLET-005,2023-03-12,12
SKU-019,OUTLET-005,2023-03-19,12
SKU-019,OUTLET-005,2023-03-26,11
SKU-019,OUTLET-005,2023-04-02,13
SKU-019,OUTLET-005,2023-04-09,0
SKU-019,OUTLET-005,2023-04-16,11
SKU-019,OUTLET-005,2023-04-23,11
SKU-019,OUTLET-005,2023-04-30,10
SKU-019,OUTLET-005,2023-05-07,12
SKU-019,OUTLET-005,2023-05-14,13
SKU-019,OUTLET-005,2023-05-21,11
SKU-019,OUTLET-005,2023-05-28,14
SKU-019,OUTLET-005,2023-06-04,13
SKU-019,OUTLET-005,2023-06-11,13
SKU-019,OUTLET-005,2023-06-18,12
SKU-019,OUTLET-005,2023-06-25,14
SKU-019,OUTLET-005,2023-07-02,13
SKU-019,OUTLET-005,2023-07-09,10
SKU-019,OUTLET-005,2023-07-16,10
SKU-019,OUTLET-005,2023-07-23,12
SKU-019,OUTLET-005,2023-07-30,13
SKU-019,OUTLET-005,2023-08-06,12
SKU-019,OUTLET-005,2023-08-13,13
SKU-019,OUTLET-005,2023-08-20,12
SKU-019,OUTLET-005,2023-08-27,13
SKU-019,OUTLET-005,2023-09-03,12
SKU-019,OUTLET-005,2023-09-10,13
SKU-019,OUTLET-005,2023-09-17,10
SKU-019,OUTLET-005,2023-09-24,11
SKU-019,OUTLET-005,2023-10-01,12
SKU-019,OUTLET-005,2023-10-08,14
SKU-019,OUTLET-005,2023-10-15,33
SKU-019,OUTLET-005,2023-10-22,10
SKU-019,OUTLET-005,2023-10-29,12
SKU-019,OUTLET-005,2023-11-05,10
SKU-019,OUTLET-005,2023-11-12,13
SKU-019,OUTLET-005,2023-11-19,14
SKU-019,OUTLET-005,2023-11-26,12
SKU-019,OUTLET-005,2023-12-03,0
SKU-019,OUTLET-005,2023-12-10,13
SKU-019,OUTLET-005,2023-12-17,13
SKU-019,OUTLET-005,2023-12-24,31
SKU-019,OUTLET-005,2023-12-31,11
SKU-019,OUTLET-005,2024-01-07,10
SKU-019,OUTLET-005,2024-01-14,11
SKU-019,OUTLET-005,2024-01-21,10
SKU-019,OUTLET-005,2024-01-28,0
SKU-019,OUTLET-005,2024-02-04,10
SKU-019,OUTLET-005,2024-02-11,12
SKU-019,OUTLET-005,2024-02-18,13
SKU-019,OUTLET-005,2024-02-25,0
SKU-019,OUTLET-005,2024-03-03,14
SKU-019,OUTLET-005,2024-03-10,12
SKU-019,OUTLET-005,2024-03-17,13
SKU-019,OUTLET-005,2024-03-24,11
SKU-019,OUTLET-005,2024-03-31,11
SKU-019,OUTLET-005,2024-04-07,13
SKU-019,OUTLET-005,2024-04-14,12
SKU-019,OUTLET-005,2024-04-21,10
SKU-019,OUTLET-006,2021-05-02,12
SKU-019,OUTLET-006,2021-05-09,10
SKU-019,OUTLET-006,2021-05-16,13
SKU-019,OUTLET-006,2021-05-23,10
SKU-019,OUTLET-006,2021-05-30,14
SKU-019,OUTLET-006,2021-06-06,13
SKU-019,OUTLET-006,2021-06-13,13
SKU-019,OUTLET-006,2021-06-20,13
SKU-019,OUTLET-006,2021-06-27,12
SKU-019,OUTLET-006,2021-07-04,12
SKU-019,OUTLET-006,2021-07-11,12
SKU-019,OUTLET-006,2021-07-18,12
SKU-019,OUTLET-006,2021-07-25,11
SKU-019,OUTLET-006,2021-08-01,10
SKU-019,OUTLET-006,2021-08-08,10
SKU-019,OUTLET-006,2021-08-15,10
SKU-019,OUTLET-006,2021-08-22,11
SKU-019,OUTLET-006,2021-08-29,9
SKU-019,OUTLET-006,2021-09-05,11
SKU-019,OUTLET-006,2021-09-12,11
SKU-019,OUTLET-006,2021-09-19,14
SKU-019,OUTLET-006,2021-09-26,11
SKU-019,OUTLET-006,2021-10-03,14
SKU-019,OUTLET-006,2021-10-10,14
SKU-019,OUTLET-006,2021-10-17,13
SKU-019,OUTLET-006,2021-10-24,14
SKU-019,OUTLET-006,2021-10-31,12
SKU-019,OUTLET-006,2021-11-07,12
SKU-019,OUTLET-006,2021-11-14,10
SKU-019,OUTLET-006,2021-11-21,11
SKU-019,OUTLET-006,2021-11-28,13
SKU-019,OUTLET-006,2021-12-05,11
SKU-019,OUTLET-006,2021-12-12,11
SKU-019,OUTLET-006,2021-12-19,14
SKU-019,OUTLET-006,2021-12-26,14
SKU-019,OUTLET-006,2022-01-02,12
SKU-019,OUTLET-006,2022-01-09,10
SKU-019,OUTLET-006,2022-01-16,9
SKU-019,OUTLET-006,2022-01-23,10
SKU-019,OUTLET-006,2022-01-30,10
SKU-019,OUTLET-006,2022-02-06,13
SKU-019,OUTLET-006,2022-02-13,12
SKU-019,OUTLET-006,2022-02-20,9
SKU-019,OUTLET-006,2022-02-27,10
SKU-019,OUTLET-006,2022-03-06,14
SKU-019,OUTLET-006,2022-03-13,12
SKU-019,OUTLET-006,2022-03-20,9
SKU-019,OUTLET-006,2022-03-27,13
SKU-019,OUTLET-006,2022-04-03,12
SKU-019,OUTLET-006,2022-04-10,13
SKU-019,OUTLET-006,2022-04-17,12
SKU-019,OUTLET-006,2022-04-24,11
SKU-019,OUTLET-006,2022-05-01,11
SKU-019,OUTLET-006,2022-05-08,10
SKU-019,OUTLET-006,2022-05-15,11
SKU-019,OUTLET-006,2022-05-22,10
SKU-019,OUTLET-006,2022-05-29,14
SKU-019,OUTLET-006,2022-06-05,11
SKU-019,OUTLET-006,2022-06-12,11
SKU-019,OUTLET-006,2022-06-19,13
SKU-019,OUTLET-006,2022-06-26,11
SKU-019,OUTLET-006,2022-07-03,13
SKU-019,OUTLET-006,2022-07-10,14
SKU-019,OUTLET-006,2022-07-17,13
SKU-019,OUTLET-006,2022-07-24,9
SKU-019,OUTLET-006,2022-07-31,12
SKU-019,OUTLET-006,2022-08-07,13
SKU-019,OUTLET-006,2022-08-14,10
SKU-019,OUTLET-006,2022-08-21,12
SKU-019,OUTLET-006,2022-08-28,12
SKU-019,OUTLET-006,2022-09-04,10
SKU-019,OUTLET-006,2022-09-11,0
SKU-019,OUTLET-006,2022-09-18,10
SKU-019,OUTLET-006,2022-09-25,12
SKU-019,OUTLET-006,2022-10-02,9
SKU-019,OUTLET-006,2022-10-09,9
SKU-019,OUTLET-006,2022-10-16,11
SKU-019,OUTLET-006,2022-10-23,31
SKU-019,OUTLET-006,2022-10-30,9
SKU-019,OUTLET-006,2022-11-06,11
SKU-019,OUTLET-006,2022-11-13,13
SKU-019,OUTLET-006,2022-11-20,13
SKU-019,OUTLET-006,2022-11-27,13
SKU-019,OUTLET-006,2022-12-04,13
SKU-019,OUTLET-006,2022-12-11,9
SKU-019,OUTLET-006,2022-12-18,10
SKU-019,OUTLET-006,2022-12-25,29
SKU-019,OUTLET-006,2023-01-01,9
SKU-019,OUTLET-006,2023-01-08,11
SKU-019,OUTLET-006,2023-01-15,11
SKU-019,OUTLET-006,2023-01-22,11
SKU-019,OUTLET-006,2023-01-29,12
SKU-019,OUTLET-006,2023-02-05,13
SKU-019,OUTLET-006,2023-02-12,13
SKU-019,OUTLET-006,2023-02-19,12
SKU-019,OUTLET-006,2023-02-26,13
SKU-019,OUTLET-006,2023-03-05,10
SKU-019,OUTLET-006,2023-03-12,9
SKU-019,OUTLET-006,2023-03-19,11
SKU-019,OUTLET-006,2023-03-26,11
SKU-019,OUTLET-006,2023-04-02,11
SKU-019,OUTLET-006,2023-04-09,10
SKU-019,OUTLET-006,2023-04-16,12
SKU-019,OUTLET-006,2023-04-23,12
SKU-019,OUTLET-006,2023-04-30,11
SKU-019,OUTLET-006,2023-05-07,14
SKU-019,OUTLET-006,2023-05-14,12
SKU-019,OUTLET-006,2023-05-21,10
SKU-019,OUTLET-006,2023-05-28,12
SKU-019,OUTLET-006,2023-06-04,12
SKU-019,OUTLET-006,2023-06-11,11
SKU-019,OUTLET-006,2023-06-18,12
SKU-019,OUTLET-006,2023-06-25,10
SKU-019,OUTLET-006,2023-07-02,10
SKU-019,OUTLET-006,2023-07-09,11
SKU-019,OUTLET-006,2023-07-16,10
SKU-019,OUTLET-006,2023-07-23,10
SKU-019,OUTLET-006,2023-07-30,10
SKU-019,OUTLET-006,2023-08-06,13
SKU-019,OUTLET-006,2023-08-13,11
SKU-019,OUTLET-006,2023-08-20,12
SKU-019,OUTLET-006,2023-08-27,11
SKU-019,OUTLET-006,2023-09-03,11
SKU-019,OUTLET-006,2023-09-10,11
SKU-019,OUTLET-006,2023-09-17,11
SKU-019,OUTLET-006,2023-09-24,13
SKU-019,OUTLET-006,2023-10-01,10
SKU-019,OUTLET-006,2023-10-08,0
SKU-019,OUTLET-006,2023-10-15,32
SKU-019,OUTLET-006,2023-10-22,12
SKU-019,OUTLET-006,2023-10-29,13
SKU-019,OUTLET-006,2023-11-05,13
SKU-019,OUTLET-006,2023-11-12,12
SKU-019,OUTLET-006,2023-11-19,14
SKU-019,OUTLET-006,2023-11-26,9
SKU-019,OUTLET-006,2023-12-03,13
SKU-019,OUTLET-006,2023-12-10,11
SKU-019,OUTLET-006,2023-12-17,11
SKU-019,OUTLET-006,2023-12-24,24
SKU-019,OUTLET-006,2023-12-31,11
SKU-019,OUTLET-006,2024-01-07,14
SKU-019,OUTLET-006,2024-01-14,9
SKU-019,OUTLET-006,2024-01-21,10
SKU-019,OUTLET-006,2024-01-28,10
SKU-019,OUTLET-006,2024-02-04,13
SKU-019,OUTLET-006,2024-02-11,14
SKU-019,OUTLET-006,2024-02-18,10
SKU-019,OUTLET-006,2024-02-25,14
SKU-019,OUTLET-006,2024-03-03,13
SKU-019,OUTLET-006,2024-03-10,0
SKU-019,OUTLET-006,2024-03-17,13
SKU-019,OUTLET-006,2024-03-24,13
SKU-019,OUTLET-006,2024-03-31,10
SKU-019,OUTLET-006,2024-04-07,10
SKU-019,OUTLET-006,2024-04-14,12
SKU-019,OUTLET-006,2024-04-21,9
SKU-019,OUTLET-007,2021-05-02,14
SKU-019,OUTLET-007,2021-05-09,14
SKU-019,OUTLET-007,2021-05-16,9
SKU-019,OUTLET-007,2021-05-23,10
SKU-019,OUTLET-007,2021-05-30,9
SKU-019,OUTLET-007,2021-06-06,10
SKU-019,OUTLET-007,2021-06-13,14
SKU-019,OUTLET-007,2021-06-20,11
SKU-019,OUTLET-007,2021-06-27,12
SKU-019,OUTLET-007,2021-07-04,13
SKU-019,OUTLET-007,2021-07-11,14
SKU-019,OUTLET-007,2021-07-18,13
SKU-019,OUTLET-007,2021-07-25,11
SKU-019,OUTLET-007,2021-08-01,11
SKU-019,OUTLET-007,2021-08-08,14
SKU-019,OUTLET-007,2021-08-15,12
SKU-019,OUTLET-007,2021-08-22,10
SKU-019,OUTLET-007,2021-08-29,11
SKU-019,OUTLET-007,2021-09-05,14
SKU-019,OUTLET-007,2021-09-12,9
SKU-019,OUTLET-007,2021-09-19,13
SKU-019,OUTLET-007,2021-09-26,13
SKU-019,OUTLET-007,2021-10-03,12
SKU-019,OUTLET-007,2021-10-10,13
SKU-019,OUTLET-007,2021-10-17,14
SKU-019,OUTLET-007,2021-10-24,9
SKU-019,OUTLET-007,2021-10-31,10
SKU-019,OUTLET-007,2021-11-07,11
SKU-019,OUTLET-007,2021-11-14,12
SKU-019,OUTLET-007,2021-11-21,11
SKU-019,OUTLET-007,2021-11-28,13
SKU-019,OUTLET-007,2021-12-05,9
SKU-019,OUTLET-007,2021-12-12,9
SKU-019,OUTLET-007,2021-12-19,13
SKU-019,OUTLET-007,2021-12-26,10
SKU-019,OUTLET-007,2022-01-02,11
SKU-019,OUTLET-007,2022-01-09,10
SKU-019,OUTLET-007,2022-01-16,11
SKU-019,OUTLET-007,2022-01-23,14
SKU-019,OUTLET-007,2022-01-30,12
SKU-019,OUTLET-007,2022-02-06,11
SKU-019,OUTLET-007,2022-02-13,11
SKU-019,OUTLET-007,2022-02-20,13
SKU-019,OUTLET-007,2022-02-27,10
SKU-019,OUTLET-007,2022-03-06,12
SKU-019,OUTLET-007,2022-03-13,11
SKU-019,OUTLET-007,2022-03-20,13
SKU-019,OUTLET-007,2022-03-27,11
SKU-019,OUTLET-007,2022-04-03,12
SKU-019,OUTLET-007,2022-04-10,0
SKU-019,OUTLET-007,2022-04-17,10
SKU-019,OUTLET-007,2022-04-24,9
SKU-019,OUTLET-007,2022-05-01,11
SKU-019,OUTLET-007,2022-05-08,9
SKU-019,OUTLET-007,2022-05-15,14
SKU-019,OUTLET-007,2022-05-22,10
